C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
1999,01,1,07,2,02,33,02,3,2,1,03,01,01,1994,01,M,25,11,1,02,1,000000000043646
1999,01,1,07,2,02,33,02,3,2,1,03,01,01,1994,02,F,21,21,2,01,2,000000000043646
1999,01,1,07,2,02,33,02,3,2,1,03,02,01,1997,01,F,28,11,2,UU,1,000000000043646
1999,01,1,11,2,01,01,02,3,2,2,01,01,01,1995,01,M,19,11,1,UU,1,000000000043654
1999,01,1,11,2,01,01,02,3,2,2,01,99,NN,NNNN,01,F,50,99,2,13,3,000000000043654
1999,01,1,09,2,02,33,02,4,3,4,01,01,01,1987,01,M,29,11,1,02,1,000000000043656
1999,01,1,09,2,02,33,02,4,3,4,01,02,01,1992,01,F,27,11,2,02,1,000000000043656
1999,01,1,09,2,02,33,02,4,3,4,01,02,01,1992,02,F,22,13,1,02,2,000000000043656
1999,01,1,13,2,02,34,02,1,4,2,01,01,01,1987,01,M,77,11,1,02,1,000000000043660
1999,01,1,13,2,02,34,02,1,4,2,01,01,01,1987,02,F,74,13,2,02,2,000000000043660
1999,01,1,13,2,02,34,02,1,4,2,01,02,01,1993,01,F,48,11,1,02,1,000000000043660
1999,01,1,19,2,02,22,02,3,2,2,18,01,01,1992,01,F,23,11,1,02,1,000000000043663
1999,01,1,19,2,02,22,02,3,2,2,18,02,01,1993,01,M,67,11,1,02,1,000000000043663
1999,01,1,19,2,02,22,02,3,2,2,18,02,01,1993,02,F,61,13,2,02,2,000000000043663
1999,01,1,13,2,02,33,02,3,2,1,01,01,07,1994,01,M,43,11,2,01,1,000000000043676
1999,01,1,13,2,02,33,02,3,2,1,01,02,08,1998,01,M,48,11,2,01,1,000000000043676
1999,01,1,11,2,02,21,02,1,1,2,01,01,01,1994,01,F,19,11,1,02,1,000000000043679
1999,01,1,11,2,02,21,02,1,1,2,01,02,01,1990,01,M,51,11,2,02,1,000000000043679
1999,01,1,11,2,02,21,02,1,1,2,01,02,01,1990,02,F,49,13,2,02,2,000000000043679
1999,01,1,08,2,03,21,01,4,3,1,18,01,01,1988,01,M,26,11,1,02,1,000000000043686
1999,01,1,08,2,03,21,01,4,3,1,18,02,01,1998,01,M,29,11,1,02,1,000000000043686
1999,01,1,08,2,03,21,01,4,3,1,18,03,01,1991,01,F,26,11,2,02,1,000000000043686
1999,01,1,19,2,02,21,02,4,2,1,01,01,01,1994,01,F,37,11,2,02,1,000000000043737
1999,01,1,19,2,02,21,02,4,2,1,01,01,01,1994,02,F,12,13,2,02,2,000000000043737
1999,01,1,19,2,02,21,02,4,2,1,01,02,01,1988,01,M,36,11,1,02,1,000000000043737
1999,01,1,19,2,02,21,02,4,2,1,01,02,01,1988,02,F,28,13,1,02,2,000000000043737
1999,01,1,12,2,02,33,02,1,3,2,03,01,01,1995,01,F,65,11,2,02,1,000000000043742
1999,01,1,12,2,02,33,02,1,3,2,03,02,01,1988,01,M,75,11,1,02,1,000000000043742
1999,01,1,12,2,02,33,02,1,3,2,03,02,01,1988,02,M,71,13,1,02,2,000000000043742
1999,01,1,15,2,02,33,02,1,5,2,01,01,QQ,1995,01,F,60,11,1,02,U,000000000043746
1999,01,1,15,2,02,33,02,1,5,2,01,01,QQ,1995,02,F,16,32,2,UU,U,000000000043746
1999,01,1,15,2,02,33,02,1,5,2,01,01,QQ,1995,03,M,15,32,1,13,U,000000000043746
1999,01,1,15,2,02,33,02,1,5,2,01,01,QQ,1995,04,M,18,32,1,13,U,000000000043746
1999,01,1,15,2,02,33,02,1,5,2,01,01,QQ,1995,05,F,21,32,1,13,U,000000000043746
1999,01,1,15,2,02,33,02,1,5,2,01,02,06,1988,01,M,48,11,1,UU,1,000000000043746
1999,01,1,01,2,02,34,03,1,3,3,18,01,20,2000,01,M,50,11,1,UU,U,000000000043747
1999,01,1,01,2,02,34,03,1,3,3,18,01,20,2000,02,M,50,12,1,UU,U,000000000043747
1999,01,1,01,2,02,34,03,1,3,3,18,02,06,1989,01,M,46,11,2,02,1,000000000043747
1999,01,1,09,2,02,33,03,1,5,1,18,01,06,1992,01,F,43,11,1,02,1,000000000043755
1999,01,1,09,2,02,33,03,1,5,1,18,02,01,1993,01,M,36,11,2,02,1,000000000043755
1999,01,1,08,2,02,33,03,1,2,1,18,01,01,1997,01,M,31,11,2,02,1,000000000043763
1999,01,1,08,2,02,33,03,1,2,1,18,01,01,1997,02,M,35,13,2,02,2,000000000043763
1999,01,1,08,2,02,33,03,1,2,1,18,02,01,1988,01,F,38,11,2,02,1,000000000043763
1999,01,1,08,2,02,33,03,1,2,1,18,02,01,1988,02,F,09,21,1,02,2,000000000043763
1999,01,1,08,2,02,33,03,1,2,1,18,02,01,1988,03,F,07,23,1,02,2,000000000043763
1999,01,1,17,2,01,01,02,4,3,3,03,01,01,1998,01,M,33,11,1,02,1,000000000043768
1999,01,1,17,2,01,01,02,4,3,3,03,99,NN,NNNN,01,M,29,99,2,13,3,000000000043768
1999,01,1,11,2,02,22,02,4,5,2,01,01,01,1991,01,F,76,11,1,02,1,000000000043770
1999,01,1,11,2,02,22,02,4,5,2,01,02,01,1986,01,F,29,11,2,02,1,000000000043770
1999,01,1,11,2,02,34,02,1,4,1,03,01,06,1988,01,M,35,11,1,02,1,000000000043779
1999,01,1,11,2,02,34,02,1,4,1,03,02,06,1992,01,F,34,11,2,02,1,000000000043779
1999,01,1,09,2,02,21,02,1,2,1,01,01,11,1990,01,F,49,11,1,02,1,000000000043784
1999,01,1,09,2,02,21,02,1,2,1,01,02,01,1987,01,F,47,11,2,02,1,000000000043784
1999,01,1,19,2,02,21,01,4,5,1,18,01,06,1992,01,M,31,11,1,02,1,000000000043785
1999,01,1,19,2,02,21,01,4,5,1,18,02,11,1983,01,M,39,11,1,02,1,000000000043785
1999,01,1,19,2,02,21,01,4,5,1,18,02,11,1983,02,M,39,32,2,13,2,000000000043785
1999,01,1,19,2,02,21,01,4,5,1,18,02,11,1983,03,U,UU,32,1,13,2,000000000043785
1999,01,1,07,2,02,22,01,4,3,2,18,01,01,1988,01,M,20,11,2,02,1,000000000043801
1999,01,1,07,2,02,22,01,4,3,2,18,02,08,1995,01,M,38,11,1,02,1,000000000043801
1999,01,1,15,2,02,21,01,1,2,1,18,01,06,1991,01,M,46,11,1,UU,1,000000000043803
1999,01,1,15,2,02,21,01,1,2,1,18,02,01,1995,01,M,25,11,2,02,1,000000000043803
1999,01,1,15,2,02,21,01,1,2,1,18,02,01,1995,02,F,23,13,2,02,2,000000000043803
1999,01,1,15,2,02,21,02,4,4,3,03,01,06,1992,01,F,36,11,2,02,1,000000000043806
1999,01,1,15,2,02,21,02,4,4,3,03,01,06,1992,02,M,15,13,2,02,2,000000000043806
1999,01,1,15,2,02,21,02,4,4,3,03,02,06,1989,01,M,29,11,1,02,1,000000000043806
1999,01,1,09,2,02,21,01,1,5,2,18,01,01,1989,01,F,69,11,2,02,1,000000000043807
1999,01,1,09,2,02,21,01,1,5,2,18,01,01,1989,02,F,68,13,2,02,2,000000000043807
1999,01,1,09,2,02,21,01,1,5,2,18,02,11,1981,01,M,50,11,1,02,1,000000000043807
1999,01,1,09,2,02,21,01,1,5,2,18,02,11,1981,02,U,UU,32,1,13,2,000000000043807
1999,01,1,08,2,02,34,02,1,5,1,01,01,08,1989,01,M,62,11,1,02,1,000000000043808
1999,01,1,08,2,02,34,02,1,5,1,01,02,01,UUUU,01,F,32,11,2,02,1,000000000043808
1999,01,1,08,2,02,34,02,1,5,1,01,02,01,UUUU,02,F,08,13,2,02,2,000000000043808
1999,01,1,15,2,02,33,02,1,4,1,01,01,07,1987,01,M,38,11,2,02,1,000000000043813
1999,01,1,15,2,02,33,02,1,4,1,01,01,07,1987,02,F,26,13,2,02,2,000000000043813
1999,01,1,15,2,02,33,02,1,4,1,01,02,01,1987,01,F,30,11,2,02,1,000000000043813
1999,01,1,07,2,02,34,02,1,3,1,03,01,09,1990,01,F,36,11,1,02,1,000000000043814
1999,01,1,07,2,02,34,02,1,3,1,03,01,09,1990,02,F,07,13,1,13,2,000000000043814
1999,01,1,07,2,02,34,02,1,3,1,03,01,09,1990,03,M,02,13,1,02,2,000000000043814
1999,01,1,07,2,02,34,02,1,3,1,03,02,06,1998,01,M,40,11,2,02,1,000000000043814
1999,01,1,23,2,02,31,01,1,5,3,18,01,07,1998,01,M,39,11,1,02,1,000000000043820
1999,01,1,23,2,02,31,01,1,5,3,18,02,01,1988,01,M,24,11,2,02,1,000000000043820
1999,01,1,02,2,02,01,01,5,5,4,18,01,01,1992,01,F,27,11,2,02,1,000000000043827
1999,01,1,02,2,02,01,01,5,5,4,18,02,11,2000,01,U,UU,11,1,UU,1,000000000043827
1999,01,1,20,2,03,22,01,4,3,1,18,01,06,1997,01,M,34,11,1,02,1,000000000043829
1999,01,1,20,2,03,22,01,4,3,1,18,01,06,1997,02,M,24,13,1,02,2,000000000043829
1999,01,1,20,2,03,22,01,4,3,1,18,02,01,1983,01,M,19,11,2,02,1,000000000043829
1999,01,1,20,2,03,22,01,4,3,1,18,02,01,1983,02,M,19,13,1,02,2,000000000043829
1999,01,1,20,2,03,22,01,4,3,1,18,02,01,1983,03,M,10,23,2,02,2,000000000043829
1999,01,1,20,2,03,22,01,4,3,1,18,03,08,1990,01,M,62,11,1,02,1,000000000043829
1999,01,1,19,2,02,21,01,4,5,1,18,01,17,UUUU,01,M,52,11,2,13,4,000000000043841
1999,01,1,19,2,02,21,01,4,5,1,18,02,01,1988,01,M,47,11,1,02,1,000000000043841
1999,01,1,19,2,02,21,01,4,5,1,18,02,01,1988,02,F,44,13,1,02,2,000000000043841
1999,01,1,17,2,04,22,03,4,5,1,18,01,01,1996,01,F,19,11,1,02,1,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,01,01,1996,02,M,19,13,1,02,2,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,01,01,1996,03,M,42,21,1,02,2,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,01,01,1996,04,F,39,22,1,02,2,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,02,01,1983,01,M,47,11,1,02,1,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,02,01,1983,02,M,20,12,1,02,2,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,02,01,1983,03,M,33,13,2,02,2,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,03,06,1989,01,M,20,11,1,UU,1,000000000043849
1999,01,1,17,2,04,22,03,4,5,1,18,04,01,1992,01,M,33,11,1,UU,1,000000000043849
1999,01,1,14,2,03,21,01,4,2,1,18,01,01,1998,01,F,23,11,2,01,1,000000000043850
1999,01,1,14,2,03,21,01,4,2,1,18,01,01,1998,02,F,23,13,1,02,2,000000000043850
1999,01,1,14,2,03,21,01,4,2,1,18,02,01,1986,01,M,68,11,2,02,1,000000000043850
1999,01,1,14,2,03,21,01,4,2,1,18,03,01,1987,01,M,46,11,1,02,1,000000000043850
1999,01,1,12,2,03,22,02,1,3,1,01,01,01,1986,01,F,57,11,1,02,1,000000000043854
1999,01,1,12,2,03,22,02,1,3,1,01,01,01,1986,02,M,68,13,1,02,2,000000000043854
1999,01,1,12,2,03,22,02,1,3,1,01,02,06,1995,01,M,50,11,2,02,1,000000000043854
1999,01,1,12,2,03,22,02,1,3,1,01,03,01,UUUU,01,M,UU,11,1,UU,1,000000000043854
1999,01,1,18,2,03,31,01,4,3,2,18,01,06,1990,01,M,33,11,1,UU,1,000000000043860
1999,01,1,18,2,03,31,01,4,3,2,18,02,01,1989,01,M,35,11,2,UU,1,000000000043860
1999,01,1,18,2,03,31,01,4,3,2,18,03,01,1991,01,M,32,11,2,UU,1,000000000043860
1999,01,1,16,2,02,31,01,1,4,1,18,01,01,1991,01,M,17,11,2,UU,1,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,01,01,1991,02,F,UU,21,2,01,2,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,01,01,1991,03,M,UU,23,2,UU,2,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,02,01,1998,01,M,32,11,2,02,1,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,02,01,1998,02,F,UU,12,2,02,2,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,02,01,1998,03,F,UU,13,2,02,2,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,02,01,1998,04,M,UU,21,2,02,2,000000000043867
1999,01,1,16,2,02,31,01,1,4,1,18,02,01,1998,05,M,UU,22,2,02,2,000000000043867
1999,01,1,14,2,03,21,01,1,4,1,18,01,01,1998,01,M,56,11,1,02,1,000000000043875
1999,01,1,14,2,03,21,01,1,4,1,18,01,01,1998,02,F,44,13,1,02,2,000000000043875
1999,01,1,14,2,03,21,01,1,4,1,18,02,06,1997,01,F,50,11,1,02,1,000000000043875
1999,01,1,14,2,03,21,01,1,4,1,18,03,01,1998,01,M,26,11,2,02,1,000000000043875
1999,01,1,11,2,03,21,01,1,2,1,18,01,01,1993,01,M,37,11,1,02,1,000000000043877
1999,01,1,11,2,03,21,01,1,2,1,18,02,01,1989,01,M,23,11,2,02,1,000000000043877
1999,01,1,11,2,03,21,01,1,2,1,18,03,01,UUUU,01,U,UU,11,1,UU,1,000000000043877
1999,01,1,21,2,03,31,01,4,5,3,18,01,06,1990,01,F,17,11,1,02,1,000000000043878
1999,01,1,21,2,03,31,01,4,5,3,18,01,06,1990,02,F,17,13,1,02,2,000000000043878
1999,01,1,21,2,03,31,01,4,5,3,18,02,01,1994,01,M,69,11,2,UU,1,000000000043878
1999,01,1,21,2,03,31,01,4,5,3,18,03,01,1998,01,F,22,11,1,02,1,000000000043878
1999,01,1,15,2,03,34,02,4,5,1,03,01,01,1993,01,F,64,11,2,02,1,000000000043879
1999,01,1,15,2,03,34,02,4,5,1,03,02,06,1977,01,M,31,11,1,02,1,000000000043879
1999,01,1,15,2,03,34,02,4,5,1,03,03,01,1986,01,F,17,11,1,UU,1,000000000043879
1999,01,1,08,2,02,22,01,1,4,1,18,01,01,UUUU,01,F,30,11,1,UU,1,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,01,01,UUUU,02,F,15,13,1,02,2,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,01,01,UUUU,03,M,06,23,2,02,2,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,02,06,1994,01,M,30,11,1,UU,1,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,02,06,1994,02,M,63,13,1,UU,2,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,02,06,1994,03,M,40,21,1,UU,2,000000000043887
1999,01,1,08,2,02,22,01,1,4,1,18,02,06,1994,04,M,40,23,1,UU,2,000000000043887
1999,01,1,11,2,02,34,02,1,5,1,03,01,01,1991,01,F,20,11,1,02,1,000000000043893
1999,01,1,11,2,02,34,02,1,5,1,03,01,01,1991,02,F,21,13,2,02,2,000000000043893
1999,01,1,11,2,02,34,02,1,5,1,03,01,01,1991,03,M,23,21,1,02,2,000000000043893
1999,01,1,11,2,02,34,02,1,5,1,03,01,01,1991,04,F,19,23,1,02,2,000000000043893
1999,01,1,11,2,02,34,02,1,5,1,03,02,01,1990,01,M,34,11,1,02,1,000000000043893
1999,01,1,11,2,02,34,02,1,5,1,03,02,01,1990,02,F,28,13,1,02,2,000000000043893
1999,01,1,07,2,03,21,02,4,4,1,03,01,06,1986,01,M,51,11,1,02,1,000000000043899
1999,01,1,07,2,03,21,02,4,4,1,03,02,06,1995,01,M,54,11,2,02,1,000000000043899
1999,01,1,07,2,03,21,02,4,4,1,03,03,01,1992,01,M,25,11,2,02,1,000000000043899
1999,01,1,07,2,03,21,02,4,4,1,03,03,01,1992,02,M,28,13,1,02,2,000000000043899
1999,01,1,09,2,02,33,02,1,2,1,01,01,01,1991,01,F,19,11,2,02,1,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,01,01,1991,02,F,19,13,1,02,2,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,02,01,1993,01,M,37,11,2,02,1,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,02,01,1993,02,M,12,13,2,02,2,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,02,01,1993,03,F,09,21,2,02,2,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,02,01,1993,04,F,11,22,2,02,2,000000000043905
1999,01,1,09,2,02,33,02,1,2,1,01,02,01,1993,05,F,09,23,2,02,2,000000000043905
1999,01,1,12,2,01,01,03,1,2,1,18,01,01,1997,01,M,33,11,1,02,1,000000000043930
1999,01,1,12,2,01,01,03,1,2,1,18,99,NN,NNNN,01,F,13,99,2,13,3,000000000043930
1999,01,1,12,2,01,01,03,1,2,1,18,99,NN,NNNN,02,F,13,99,2,13,3,000000000043930
1999,01,1,08,2,02,34,02,5,5,1,01,01,01,1990,01,F,31,11,1,02,1,000000000043937
1999,01,1,08,2,02,34,02,5,5,1,01,02,01,1989,01,M,32,11,1,02,1,000000000043937
1999,01,1,08,2,02,34,02,5,5,1,01,02,01,1989,02,F,09,21,1,02,2,000000000043937
1999,01,1,08,2,02,34,02,5,5,1,01,02,01,1989,03,M,04,22,1,02,2,000000000043937
1999,01,1,08,2,02,34,02,5,5,1,01,02,01,1989,04,F,06,23,2,02,2,000000000043937
1999,01,1,12,2,02,34,02,1,2,1,01,01,01,1991,01,M,69,11,1,UU,1,000000000043939
1999,01,1,12,2,02,34,02,1,2,1,01,02,01,1991,01,F,44,11,2,02,1,000000000043939
1999,01,1,12,2,02,34,02,1,2,1,01,02,01,1991,02,F,16,13,1,02,2,000000000043939
1999,01,1,08,2,02,21,02,1,1,1,18,01,01,1998,01,F,47,11,1,02,1,000000000043940
1999,01,1,08,2,02,21,02,1,1,1,18,02,01,1991,01,M,51,11,2,02,1,000000000043940
1999,01,1,08,2,02,21,02,1,1,1,18,02,01,1991,02,F,50,13,2,02,2,000000000043940
1999,01,1,13,2,01,01,02,4,3,1,18,01,01,1988,01,M,UU,11,1,UU,1,000000000043941
1999,01,1,13,2,01,01,02,4,3,1,18,99,NN,NNNN,01,M,70,99,2,13,3,000000000043941
1999,01,1,11,2,02,33,03,1,2,1,01,01,01,1989,01,F,44,11,2,02,1,000000000043950
1999,01,1,11,2,02,33,03,1,2,1,01,02,01,1996,01,M,78,11,2,02,1,000000000043950
1999,01,1,12,2,02,21,02,1,2,1,03,01,06,1995,01,M,21,11,1,02,1,000000000043955
1999,01,1,12,2,02,21,02,1,2,1,03,02,01,1999,01,M,47,11,2,02,1,000000000043955
1999,01,1,12,2,02,21,02,1,2,1,03,02,01,1999,02,M,50,13,2,02,2,000000000043955
1999,01,1,16,2,02,33,02,1,1,1,01,01,01,1977,01,M,45,11,1,02,1,000000000043956
1999,01,1,16,2,02,33,02,1,1,1,01,02,01,1997,01,F,21,11,2,02,1,000000000043956
1999,01,1,09,2,01,01,01,1,4,1,18,01,01,1989,01,M,37,11,1,02,1,000000000043965
1999,01,1,09,2,01,01,01,1,4,1,18,01,01,1989,02,M,32,22,2,01,2,000000000043965
1999,01,1,18,2,02,21,03,1,5,1,18,01,01,1985,01,M,37,11,1,02,1,000000000043970
1999,01,1,18,2,02,21,03,1,5,1,18,02,01,1990,01,F,50,11,2,02,1,000000000043970
1999,01,1,13,2,01,01,02,1,2,2,01,01,01,1987,01,M,58,11,1,UU,1,000000000043971
1999,01,1,13,2,01,01,02,1,2,2,01,99,NN,NNNN,01,F,54,99,2,13,3,000000000043971
1999,01,1,13,2,01,01,02,1,2,2,01,99,NN,NNNN,02,M,27,99,1,13,3,000000000043971
1999,01,1,09,2,02,34,02,1,4,3,18,01,01,1989,01,M,32,11,1,02,1,000000000043977
1999,01,1,09,2,02,34,02,1,4,3,18,01,01,1989,02,F,31,13,2,02,2,000000000043977
1999,01,1,09,2,02,34,02,1,4,3,18,02,06,1994,01,M,34,11,1,02,1,000000000043977
1999,01,1,09,2,02,34,02,1,4,3,18,02,06,1994,02,F,33,13,1,02,2,000000000043977
1999,01,1,00,2,02,21,02,4,5,1,01,01,01,1986,01,M,27,11,1,02,1,000000000043986
1999,01,1,00,2,02,21,02,4,5,1,01,02,01,1987,01,F,33,11,2,02,1,000000000043986
1999,01,1,08,2,02,31,02,1,5,3,18,01,01,1999,01,F,39,11,2,02,1,000000000043996
